"country","year","iso_code","population","gdp","gdp_per_capita","poverty_rate","gini_index","income_top1","income_top10","income_bottom50"
"Kyrgyzstan","2009","KGZ","5398013","21348199451.0","3954.83","9.814831614","29.87394929","14.43","40.6","17.25"
"Kyrgyzstan","2010","KGZ","5491763","21037148123.0","3830.67","12.60028929","30.13380468","14.07","40.32","17.63"
"Kyrgyzstan","2011","KGZ","5594537","22069322288.0","3944.8","9.347806871","27.83969939","12.98","38.55","18.77"
"Kyrgyzstan","2012","KGZ","5696521","22049906072.0","3870.77","10.50585806","27.35668421","12.65","38.09","19.19"
"Kyrgyzstan","2013","KGZ","5797294","24456653043.0","4218.63","13.47358674","28.8146317","12.39","38.21","18.85"
"Kyrgyzstan","2014","KGZ","5898322","25440781974.0","4313.22","8.060649037","26.81900263","12.34","37.03","20.01"
"Kyrgyzstan","2015","KGZ","6001876","26426866370.0","4403.1","10.9898597","28.99776995","14.59","39.68","19.09"
"Kyrgyzstan","2016","KGZ","6108460","27572739134.0","4513.86","7.972700149","26.78067684","12.15","37.84","19.2"
"Kyrgyzstan","2017","KGZ","6220148","28879683468.0","4642.93","8.193760365","27.33500898","14.05","39.3","18.32"
"Kyrgyzstan","2018","KGZ","6341733","29878637891.0","4711.43","5.90849705","27.69030333","14.16","39.82","17.94"
"Kyrgyzstan","2019","KGZ","6494036","31253353975.0","4812.62","4.919715226","29.70044911","18.09","43.27","16.87"
"Kyrgyzstan","2020","KGZ","6664143","28560253227.0","4285.66","9.384728968","28.98927331","18.09","43.27","16.87"
"Kyrgyzstan","2021","KGZ","6820483","29628978769.0","4344.12","5.648483709","28.79330516","18.09","43.27","16.87"
"Kyrgyzstan","2022","KGZ","6955792","31703003147.0","4557.78","4.549306259","26.35252774","18.09","43.27","16.87"
"Kyrgyzstan","2023","KGZ","7073523","22049906072.0","3944.8","2.743517235","27.18802094","18.09","43.27","16.87"
"Laos","1992","LAO","4559650","6965636262.0","1527.67","42.14054942","34.30977464","14.205","41.81","16.36"
"Laos","1997","LAO","5152015","10121302787.0","1964.53","61.98559999","34.8939389","14.205","41.81","16.36"
"Laos","2002","LAO","5610888","13872426080.0","2472.41","43.13264489","32.62010813","14.205","41.81","16.36"
"Laos","2007","LAO","6056237","20454811822.0","3377.48","35.95314622","35.36103368","14.205","41.81","16.36"
"Laos","2012","LAO","6518981","30756620000.0","4718.01","21.70639038","35.96354723","14.205","41.81","16.36"
"Laos","2018","LAO","7128043","46694965948.0","6550.88","15.65670073","38.80243301","14.205","41.81","16.36"
"Latvia","1993","LVA","2563820","21610169740.0","8428.9","0.0","26.99313164","6.93","30.75","20.75"
"Latvia","1995","LVA","2485948","21602325855.0","8689.77","2.153999917","30.97748458","9.86","33.59","19.61"
"Latvia","1996","LVA","2457907","21944517346.0","8928.13","3.773000091","31.59076273","9.96","35.69","18.35"
"Latvia","2004","LVA","2264179","34720425840.0","15334.66","3.654348105","36.38247848","11.31","38.66","17.0"
"Latvia","2005","LVA","2239787","38143684659.0","17030.05","3.110435419","38.97305429","11.95","40.15","15.89"
"Latvia","2006","LVA","2219039","42361248688.0","19089.91","1.945605129","35.59694588","9.81","35.95","16.79"
"Latvia","2007","LVA","2200774","46228816935.0","21005.71","0.8321031","37.46109605","10.87","38.64","14.88"
"Latvia","2008","LVA","2177710","44217430207.0","20304.55","1.586533897","37.21155822","10.91","37.95","15.8"
"Latvia","2009","LVA","2142044","37590730012.0","17549.0","2.598576993","35.94563007","11.59","38.18","18.03"
"Latvia","2010","LVA","2097834","35881177042.0","17103.92","2.596299164","35.03021598","9.76","36.38","19.06"
"Latvia","2011","LVA","2059940","37869724459.0","18383.9","1.657223329","35.77257097","10.63","37.39","18.46"
"Latvia","2012","LVA","2034639","40536567235.0","19923.22","1.438863017","35.23600996","11.44","37.91","17.9"
"Latvia","2013","LVA","2013004","41350512828.0","20541.69","1.538997237","35.49732268","11.73","38.0","17.73"
"Latvia","2014","LVA","1994153","42137028688.0","21130.29","1.115960535","35.11361778","10.61","36.86","17.83"
"Latvia","2015","LVA","1977874","43774190659.0","22131.94","1.033301745","34.2024684","10.1","35.88","18.03"
"Latvia","2016","LVA","1959863","44810998817.0","22864.35","0.961230975","34.32884216","8.59","34.17","18.28"
"Latvia","2017","LVA","1942599","46295495418.0","23831.73","0.982628856","35.57101488","9.94","36.27","17.24"
"Latvia","2018","LVA","1927586","48143398790.0","24976.01","0.55916179","35.09570658","9.92","35.7","17.26"
"Latvia","2019","LVA","1914267","49380620266.0","25796.1","0.337478565","34.48910713","9.41","35.51","17.42"
"Latvia","2020","LVA","1901119","48292861660.0","25402.33","0.512109697","35.70395112","9.41","35.51","17.42"
"Latvia","2021","LVA","1885593","50255494980.0","26652.36","0.490654539","34.25582945","9.63","35.68","17.37"
"Latvia","2022","LVA","1881059","51248480035.0","27244.48","0.424141483","33.67584646","9.61","35.66","17.37"
"Latvia","2023","LVA","1882399","42249138688.0","20423.12","0.444096839","33.9746803","9.33","35.4","17.52"
"Lebanon","2011","LBN","5096018","66782067583.0","13104.76","0.061129761","31.83245063","21.51","55.71","10.41"
"Lebanon","2022","LBN","5744492","48741710654.0","8484.95","5.894135684","35.28113663","20.24","50.93","11.18"
"Lesotho","1986","LSO","1666140","2610615000.0","1566.86","62.81700134","56.01245761","23.41","61.13","7.43"
"Lesotho","1994","LSO","1927708","3499928085.0","1815.59","59.564358","63.01149726","22.39","64.35","5.0"
"Lesotho","2002","LSO","1994686","3773087839.0","1891.57","74.85839128","51.19382739","18.52","55.2","9.1"
"Lesotho","2017","LSO","2157117","5197453242.0","2409.44","41.8584913","44.87761259","14.45","49.51","11.28"
"Liberia","2007","LBR","3669050","2664910191.0","726.32","61.07013226","36.44657731","12.7","44.69","15.39"
"Liberia","2014","LBR","4564299","3843632000.0","842.11","31.74500167","33.23788345","10.88","41.96","16.44"
"Liberia","2016","LBR","4755607","3859976097.0","811.67","33.55893493","35.26543975","12.2","43.24","15.43"
"Lithuania","1993","LTU","3680201","30736278642.0","8351.79","14.27000016","33.18379223","9.25","35.36","19.22"
"Lithuania","2004","LTU","3376703","49123583277.0","14547.8","3.97779718","37.01108396","8.84","35.49","17.95"
"Lithuania","2005","LTU","3322264","52913078254.0","15926.81","2.746692486","35.29672027","9.85","36.07","17.69"
"Lithuania","2006","LTU","3269809","56827410871.0","17379.43","1.849528961","34.41445827","8.84","33.97","18.61"
"Lithuania","2007","LTU","3231378","63122228308.0","19534.15","1.60150677","34.78911221","11.94","37.4","18.07"
"Lithuania","2008","LTU","3198482","64776249050.0","20252.18","1.811050437","35.72700322","12.29","37.77","18.04"
"Lithuania","2009","LTU","3163255","55174536683.0","17442.33","2.722611092","37.21846342","11.44","37.77","18.33"
"Lithuania","2010","LTU","3097721","56073777524.0","18101.62","1.983855478","33.60871375","9.47","34.97","19.6"
"Lithuania","2011","LTU","3028642","59460372771.0","19632.68","0.890258327","32.48642981","9.9","35.06","19.56"
"Lithuania","2012","LTU","2988334","61745948022.0","20662.33","1.050138846","35.09230018","11.74","37.73","18.51"
"Lithuania","2013","LTU","2958359","63937849304.0","21612.61","1.199724618","35.30731797","12.22","38.37","17.98"
"Lithuania","2014","LTU","2933171","66199372603.0","22569.22","1.716150902","37.67502308","15.03","41.71","16.22"
"Lithuania","2015","LTU","2905771","67539660018.0","23243.28","1.045723073","37.37030029","11.25","37.66","17.26"
"Lithuania","2016","LTU","2869109","69240911932.0","24133.25","1.479150821","38.38584125","11.17","37.5","17.37"
"Lithuania","2017","LTU","2829317","72206131673.0","25520.69","1.167177968","37.28358448","12.45","38.8","16.96"
"Lithuania","2018","LTU","2802485","75089601435.0","26793.94","0.981200114","35.70533097","11.66","37.51","17.74"
"Lithuania","2019","LTU","2795057","78562641002.0","28107.71","0.603384199","35.25134921","11.09","37.35","17.33"
"Lithuania","2020","LTU","2795766","78545278418.0","28094.37","0.47280849","35.95664203","10.55","36.67","17.06"
"Lithuania","2021","LTU","2794490","83242845981.0","29788.21","0.318526221","36.6564095","10.03","35.91","16.78"
"Lithuania","2022","LTU","2816923","84814257826.0","30108.83","0.801755209","36.56238914","9.53","36.11","16.81"
"Lithuania","2023","LTU","2854104","64357049177.0","21137.47","1.097913925","35.9616518","9.05","35.63","16.71"
"Luxembourg","1985","LUX","366665","10292481585.0","28070.53","0.0","26.29435658","13.03","35.22","21.54"
"Luxembourg","1986","LUX","368409","11089390343.0","30100.76","0.0","28.11276317","13.13","35.3","21.43"
"Luxembourg","1987","LUX","370789","11347894891.0","30604.72","0.0","29.54707146","13.19","35.28","21.49"
"Luxembourg","1988","LUX","373789","12527435787.0","33514.73","0.0","28.82729769","13.3","35.32","21.41"
"Luxembourg","1989","LUX","377384","13761264562.0","36464.89","0.0","30.81433773","13.43","35.44","21.26"
"Luxembourg","1990","LUX","381707","14057150121.0","36827.07","0.0","27.71663666","13.46","35.41","21.43"
"Luxembourg","1991","LUX","386819","15215996110.0","39336.22","0.0","27.1785289","13.45","35.33","21.38"
"Luxembourg","1992","LUX","391972","15437632140.0","39384.53","0.0","27.30950415","13.41","35.3","21.51"
"Luxembourg","1993","LUX","397210","16036038097.0","40371.69","0.0","27.04790533","13.43","35.4","21.39"
"Luxembourg","1994","LUX","402597","16598368279.0","41228.25","0.0","28.14786732","13.47","35.58","21.31"
"Luxembourg","1995","LUX","408237","16769949507.0","41078.96","0.0","28.34894955","13.65","35.94","21.06"
"Luxembourg","1996","LUX","413779","16910298497.0","40867.95","0.0","29.04336751","13.86","36.28","20.73"
"Luxembourg","1997","LUX","418970","17813499245.0","42517.36","0.0","29.59525883","15.09","37.76","19.96"
"Luxembourg","1998","LUX","424158","18821504348.0","44373.8","0.0","30.62281311","17.1","40.13","18.87"
"Luxembourg","1999","LUX","429909","20355341580.0","47348.02","0.0","30.04105687","16.37","39.38","19.22"
"Luxembourg","2000","LUX","436142","21937467256.0","50298.91","0.0","30.10296226","17.21","40.31","18.82"
"Luxembourg","2001","LUX","441754","22387796714.0","50679.33","0.0","30.92632294","16.38","39.64","19.17"
"Luxembourg","2002","LUX","446392","23160273686.0","51883.26","0.0","31.06389642","14.34","37.55","20.07"
"Luxembourg","2003","LUX","451845","23454191347.0","51907.6","0.071746693","30.1874727","14.4","37.75","20.18"
"Luxembourg","2004","LUX","458305","24195538088.0","52793.53","0.018192331","30.17269671","18.1","41.92","18.43"
"Luxembourg","2005","LUX","465369","24872864640.0","53447.62","0.041248804","30.84080815","18.53","42.58","18.3"
"Luxembourg","2006","LUX","472869","26045643731.0","55080.04","0.003730513","30.94812036","15.52","39.12","19.41"
"Luxembourg","2007","LUX","480277","28135947926.0","58582.75","0.021916223","31.1337471","18.52","42.25","18.32"
"Luxembourg","2008","LUX","488995","27660465282.0","56565.95","0.0","32.56154358","17.37","40.71","18.48"
"Luxembourg","2009","LUX","498196","26344603078.0","52880.0","0.047761886","31.19691312","14.05","36.97","20.0"
"Luxembourg","2010","LUX","507418","27526699944.0","54248.57","0.032836414","30.50437868","13.53","36.21","20.26"
"Luxembourg","2011","LUX","518583","28143126706.0","54269.28","0.137918687","32.0540905","12.9","35.53","19.95"
"Luxembourg","2012","LUX","530951","28607408843.0","53879.56","0.043618947","34.34714973","15.87","38.74","18.65"
"Luxembourg","2013","LUX","543358","29514812514.0","54319.27","0.089103309","32.03595877","13.55","36.15","19.58"
"Luxembourg","2014","LUX","556285","30289014849.0","54448.74","0.16038653","31.15806878","13.62","36.39","19.81"
"Luxembourg","2015","LUX","569540","30976491415.0","54388.61","0.309873349","32.92146921","10.62","33.42","20.69"
"Luxembourg","2016","LUX","583511","32518554202.0","55729.12","0.117219507","31.72789514","12.1","34.76","19.61"
"Luxembourg","2017","LUX","596506","32946911821.0","55233.16","0.291041704","34.51529145","13.75","37.12","18.7"
"Luxembourg","2018","LUX","608109","33348602359.0","54839.84","0.304001104","35.36786437","12.52","35.92","19.08"
"Luxembourg","2019","LUX","620167","34122291521.0","55021.13","0.101187476","34.24115479","10.1","33.45","19.69"
"Luxembourg","2020","LUX","630597","33850190319.0","53679.59","0.0","33.37363899","10.1","33.45","19.69"
"Luxembourg","2021","LUX","640276","35577396523.0","55565.72","0.082393608","32.71903396","10.39","33.15","20.25"
"Luxembourg","2022","LUX","653315","36128358732.0","55300.06","0.104373274","34.09398794","11.02","33.95","19.97"
"Luxembourg","2023","LUX","665101","23824864717.5","52350.565","0.085137633","33.59146416","10.23","32.61","20.48"
"Madagascar","1980","MDG","9006039","14601291796.0","1621.28","61.7299974","46.84863389","21.26","55.32","10.56"
"Madagascar","1993","MDG","13197353","14700034150.0","1113.86","83.0591619","45.19869685","27.47","56.5","11.37"
"Madagascar","1997","MDG","14990818","16561069372.0","1104.75","80.66996932","39.42808509","14.84","47.01","13.71"
"Madagascar","1999","MDG","16000506","18416245876.0","1150.98","78.52082253","38.58009279","11.81","45.04","13.91"
"Madagascar","2001","MDG","17032933","20850416898.0","1224.12","57.46007562","47.43513167","15.85","53.79","10.36"
"Madagascar","2005","MDG","19159711","23129761607.0","1207.21","55.31215072","39.93634582","18.57","50.56","13.39"
"Madagascar","2010","MDG","22183343","28122419419.0","1267.73","65.29480219","42.41392612","18.7","52.44","12.44"
"Madagascar","2012","MDG","23462444","29712119552.0","1266.37","67.31981039","42.63760746","15.17","50.76","12.48"
"Madagascar","2021","MDG","29691087","37042695870.0","1247.6","69.17263865","36.81921065","13.98","46.82","14.79"
"Malawi","1997","MWI","10562035","10717042869.0","1014.68","64.56102729","65.75523019","64.09","80.29","5.2"
"Malawi","2004","MWI","12500736","12176822884.0","974.09","74.39579964","39.87215161","19.15","51.35","13.23"
"Malawi","2010","MWI","14826466","17495879385.0","1180.04","72.88591862","45.47301531","21.95","55.57","11.09"
"Malawi","2016","MWI","17557741","21733841491.0","1237.85","71.6524899","44.69430745","31.42","58.51","11.23"
"Malawi","2019","MWI","19025748","24881432457.0","1307.78","75.43821931","38.54273558","15.23","48.46","13.91"
"Malaysia","1984","MYS","14759013","104084000000.0","7052.25","6.656000018","48.49629402","20.13","47.48","13.83"
"Malaysia","1987","MYS","16276735","109809000000.0","6746.35","5.855999887","47.04182446","19.13","46.35","14.3"
"Malaysia","1989","MYS","17315003","130700000000.0","7548.39","4.938999936","46.1684823","19.15","46.1","14.57"
"Malaysia","1992","MYS","18834569","173042000000.0","9187.46","5.003999919","47.65372276","19.18","46.48","13.96"
"Malaysia","1995","MYS","20330602","233787000000.0","11499.28","5.232999846","48.52266312","19.66","47.08","13.71"
"Malaysia","1997","MYS","21375225","280384000000.0","13117.23","1.71399992","49.14964736","19.89","47.47","13.57"
"Malaysia","2003","MYS","24679604","350967000000.0","14220.92","3.172922134","46.41619325","17.88","45.04","14.46"
"Malaysia","2006","MYS","26417909","426609000000.0","16148.47","1.661513746","44.75235045","17.72","45.93","14.05"
"Malaysia","2008","MYS","27570052","485245000000.0","17600.44","1.482559834","45.47971189","18.09","45.53","14.19"
"Malaysia","2011","MYS","29162034","557470000000.0","19116.28","0.368172","43.94359589","16.99","43.16","15.23"
"Malaysia","2013","MYS","30174269","615586000000.0","20401.01","0.10867212","41.34882689","15.66","41.34","16.45"
"Malaysia","2015","MYS","31232796","685238000000.0","21939.68","0.052294816","41.06639922","14.87","40.27","17.3"
"Malaysia","2018","MYS","32910963","794014000000.0","24126.12","0.030152558","41.1767751","12.15","35.87","19.26"
"Malaysia","2021","MYS","34282404","807390000000.0","23551.14","0.013082942","40.66842794","12.82","36.36","19.24"
"Maldives","2002","MDV","291631","187634000000.0","14945.41","18.79670918","41.31202698","35.61","57.72","11.37"
"Maldives","2009","MDV","348282","187634000000.0","14945.41","13.10831755","38.37276399","18.61","46.35","14.15"
"Maldives","2016","MDV","443316","187634000000.0","14945.41","0.087252108","31.28564656","13.07","39.49","18.09"
"Maldives","2019","MDV","487737","187634000000.0","14945.41","0.0","29.28509116","13.08","39.51","18.08"
"Mali","1994","MLI","9967035","10520791586.0","1055.56","89.35871124","50.13055801","21.64","58.55","9.3"
"Mali","2001","MLI","11912162","14257391001.0","1196.88","68.55166554","39.86631036","13.8","46.75","13.29"
"Mali","2006","MLI","13990143","17320423242.0","1238.04","63.97586465","38.9290899","12.83","46.9","14.01"
"Mali","2009","MLI","15435536","19186286887.0","1242.99","63.34045529","33.03436339","9.69","41.26","16.34"
"Mali","2018","MLI","20442031","27630093375.0","1351.63","29.38244343","35.96335948","11.93","44.55","14.83"
"Mali","2021","MLI","22388637","29459890071.0","1315.84","36.10307872","35.65359414","12.12","44.94","15.07"
"Malta","2006","MLT","415463","9004655302.0","21673.78","0.549224298","28.01997662","8.16","30.14","22.11"
"Malta","2007","MLT","417201","9368888474.0","22456.53","0.527541479","29.20773327","7.85","30.56","21.32"
"Malta","2008","MLT","418969","9685986656.0","23118.62","0.17917502","28.99550796","8.32","31.02","21.84"
"Malta","2009","MLT","420800","9450779381.0","22459.08","0.479162997","30.24443388","8.83","32.09","21.28"
"Malta","2010","MLT","422654","9788869399.0","23160.48","0.25858595","29.02576029","8.56","30.92","21.45"
"Malta","2011","MLT","424635","9930574943.0","23386.14","0.209603668","29.14210558","9.94","32.37","21.2"
"Malta","2012","MLT","426616","10339580228.0","24236.27","0.187094684","29.36043441","10.32","33.21","20.66"
"Malta","2013","MLT","428457","10905471410.0","25452.9","0.029666146","28.84366512","10.38","33.45","20.61"
"Malta","2014","MLT","434494","11737898948.0","27015.1","0.0","29.02034521","10.42","34.08","20.38"
"Malta","2015","MLT","444978","12865695938.0","28913.11","0.084377965","29.43377197","10.63","35.08","19.9"
"Malta","2016","MLT","455276","13300698899.0","29214.58","0.113525917","29.08901572","10.15","33.77","20.37"
"Malta","2017","MLT","467902","14746505042.0","31516.23","0.164864177","29.23223674","10.83","34.65","20.01"
"Malta","2018","MLT","484560","15659758064.0","32317.48","0.159233389","28.66508663","9.95","33.07","20.44"
"Malta","2019","MLT","504017","16757308198.0","33247.51","0.304681784","31.04176521","10.94","35.33","19.64"
"Malta","2020","MLT","518212","15314071319.0","29551.75","0.393839506","31.40377998","10.94","35.33","19.64"
"Malta","2021","MLT","524383","17122043843.0","32651.79","0.121684175","31.56505525","11.13","35.5","19.57"
"Malta","2022","MLT","528194","18295132993.0","34637.15","0.110051443","34.58727598","11.12","35.48","19.57"
"Marshall Islands","2019","MHL","44030","187634000000.0","14945.41","2.100958489","35.48294306","16.1","48.46","15.89"
"Mauritania","1987","MRT","1803016","2799555000.0","1552.71","50.78099966","43.93830597","12.81","48.09","12.18"
"Mauritania","1993","MRT","2174333","3536022015.0","1626.26","54.13600206","49.5243758","31.64","61.84","9.64"
"Mauritania","1995","MRT","2312027","3768651979.0","1630.02","31.71392083","37.74736226","12.53","44.95","14.53"
"Mauritania","2000","MRT","2613450","4838789905.0","1851.5","30.6715548","39.02847469","11.13","45.62","13.86"
"Mauritania","2004","MRT","2868671","6050710140.0","2109.24","28.48066092","40.16876221","16.75","50.57","13.34"
"Mauritania","2008","MRT","3183276","8846256694.0","2778.98","19.2437008","35.68537831","10.27","41.51","15.25"
"Mauritania","2014","MRT","3848511","12165303000.0","3161.04","11.70570478","32.61935115","10.75","40.48","16.78"
"Mauritania","2019","MRT","4467714","14424796068.0","3228.67","10.22150442","31.99674785","9.97","39.94","17.04"
"Mauritius","2006","MUS","1263785","18846649433.0","14912.86","1.117214095","35.65342128","13.75","45.78","15.2"
"Mauritius","2012","MUS","1289174","21931705213.0","17012.21","1.073717885","38.46539855","17.01","49.65","14.02"
"Mauritius","2017","MUS","1290654","26345551590.0","20412.56","0.540191587","36.76120639","15.89","47.4","14.8"
"Mexico","1984","MEX","73506848","734059000000.0","9986.26","14.95457292","48.52701128","12.45","54.45","6.29"
"Mexico","1989","MEX","81247174","782981000000.0","9637.03","14.77468461","50.10899901","12.45","54.45","6.29"
"Mexico","1992","MEX","86044806","902108000000.0","10484.17","13.32122982","52.31072307","12.45","54.45","6.29"
"Mexico","1994","MEX","89259202","972992000000.0","10900.75","13.64769787","53.42220664","12.45","54.45","6.29"
"Mexico","1996","MEX","92452700","971220000000.0","10505.05","21.69437557","51.97122693","12.45","54.45","6.29"
"Mexico","1998","MEX","95575242","1105640000000.0","11568.23","21.89234048","53.283149","12.45","54.45","6.29"
"Mexico","2000","MEX","98625553","1241190000000.0","12584.92","16.34602994","53.41742039","12.45","54.45","6.29"
"Mexico","2002","MEX","101548627","1275460000000.0","12560.07","12.80462295","50.58288574","12.45","54.45","6.29"
"Mexico","2004","MEX","104394131","1373060000000.0","13152.66","11.04823723","50.34302473","20.23","59.59","5.87"
"Mexico","2005","MEX","105811504","1427140000000.0","13487.57","11.66119054","50.93890429","18.03","59.14","5.99"
"Mexico","2006","MEX","107253666","1510730000000.0","14085.6","9.043003619","49.71226454","15.84","58.69","6.12"
"Mexico","2008","MEX","110374286","1607480000000.0","14563.89","10.08337736","50.8435607","25.19","64.99","5.28"
"Mexico","2010","MEX","113623898","1638270000000.0","14418.37","8.40908289","47.65793085","31.82","62.08","5.77"
"Mexico","2012","MEX","116818208","1775000000000.0","15194.55","7.291141152","49.59723353","33.47","63.79","5.45"
"Mexico","2014","MEX","119784265","1854550000000.0","15482.43","7.19852373","48.91233742","36.52","63.19","5.67"
"Mexico","2016","MEX","122251344","1961910000000.0","16048.14","4.436893016","46.91242278","29.67","62.77","6.24"
"Mexico","2018","MEX","124573713","2051540000000.0","16468.48","3.894040361","45.95489204","33.85","65.51","6.18"
"Mexico","2020","MEX","126799053","1880180000000.0","14828.0","4.256034642","44.59430575","28.83","61.63","6.57"
"Mexico","2022","MEX","128613116","2033440000000.0","15810.5","2.330396138","43.45400631","25.57","59.07","7.69"
"Micronesia (country)","2005","FSM","111420","187634000000.0","14945.41","15.75229019","42.35579967","14.205","41.81","16.36"
"Micronesia (country)","2013","FSM","108133","187634000000.0","14945.41","26.14707947","40.05203843","14.205","41.81","16.36"
"Moldova","1997","MDA","4355537","14366532241.0","3298.45","19.09718961","36.94214225","10.82","37.73","15.32"
"Moldova","1998","MDA","4318713","13191426007.0","3054.48","31.90571964","39.51853812","9.25","35.79","15.81"
"Moldova","1999","MDA","4278220","12519934662.0","2926.44","43.97496283","42.62399077","9.02","35.39","16.04"
"Moldova","2000","MDA","4234969","12554043876.0","2964.38","40.9976393","36.42438948","9.0","35.23","16.26"
"Moldova","2001","MDA","4189769","13087722618.0","3123.73","32.19120204","37.98802495","8.87","35.31","16.06"
"Moldova","2002","MDA","4142937","13857813762.0","3344.93","19.9295491","35.84590852","9.19","35.45","16.19"
"Moldova","2003","MDA","4095418","14513550202.0","3543.85","10.03199592","34.90208387","9.68","35.77","16.14"
"Moldova","2004","MDA","4046672","15302841155.0","3781.59","11.55218631","35.02956629","9.56","35.61","16.32"
"Moldova","2005","MDA","3988668","16157452511.0","4050.84","16.58066362","36.28083766","9.93","36.16","16.07"
"Moldova","2006","MDA","3921320","16628252777.0","4240.47","3.403653949","35.39981842","10.15","36.31","15.92"
"Moldova","2007","MDA","3851397","16819758019.0","4367.18","1.58208292","34.42104161","10.63","36.7","16.19"
"Moldova","2008","MDA","3779503","17815141666.0","4713.62","1.697119512","34.69244242","11.21","36.99","16.05"
"Moldova","2009","MDA","3706212","16449234621.0","4438.29","1.470277179","32.91090727","11.42","37.27","16.14"
"Moldova","2010","MDA","3631990","17299250407.0","4763.02","0.835147593","32.05091953","10.93","36.3","16.57"
"Moldova","2011","MDA","3557278","18145357193.0","5100.91","0.464946311","30.62857687","11.24","36.02","16.92"
"Moldova","2012","MDA","3482629","18038303680.0","5179.51","0.521361735","29.15883958","11.12","35.48","17.22"
"Moldova","2013","MDA","3408741","19669685322.0","5770.37","0.147605001","28.53415906","10.77","35.25","17.4"
"Moldova","2014","MDA","3342715","20653170404.0","6178.56","0.004985587","26.83385313","10.78","35.06","17.75"
"Moldova","2015","MDA","3287168","20583362405.0","6261.73","0.054945139","27.02815831","11.32","35.31","17.63"
"Moldova","2016","MDA","3237798","21490882450.0","6637.5","0.164890033","26.3453871","10.85","34.63","18.07"
"Moldova","2017","MDA","3193500","22393497127.0","7012.21","0.061244413","25.89924335","11.02","34.59","18.06"
"Moldova","2018","MDA","3153779","23311634910.0","7391.65","0.018238723","25.66164732","10.91","34.68","18.09"
"Moldova","2019","MDA","3112561","24150849841.0","7759.16","0.02864514","26.01664662","11.23","35.06","17.93"
"Moldova","2020","MDA","3069135","22146328756.0","7215.82","0.01607856","25.04570484","11.23","35.06","17.93"
"Moldova","2021","MDA","3023780","25234640526.0","8345.4","0.164647819","25.73163807","11.79","35.94","17.68"
"Moldova","2022","MDA","3039986","23827554273.0","7838.05","0.039553063","25.86444616","11.81","35.97","17.68"
"Moldova","2023","MDA","3067072","17557196036.5","4738.32","0.129222393","26.76475346","12.45","37.34","17.22"
"Mongolia","1995","MNG","2335717","4952892782.0","2120.5","22.10900038","33.19534063","14.84","42.51","13.9"
"Mongolia","1998","MNG","2412793","6297035099.0","2609.85","39.66299891","30.27196229","15.12","41.3","15.08"
"Mongolia","2002","MNG","2500074","8569503317.0","3427.7","18.67254376","32.89294839","15.87","43.28","13.75"
"Mongolia","2007","MNG","2607976","16520107221.0","6334.46","4.000159726","35.82186997","16.86","44.89","13.77"
"Mongolia","2010","MNG","2701739","21791068014.0","8065.57","3.49406004","33.08121264","16.27","43.72","14.14"
"Mongolia","2011","MNG","2745183","26811268000.0","9766.66","2.191054821","33.88350606","16.99","44.05","14.37"
"Mongolia","2012","MNG","2795463","30114910000.0","10772.78","1.082679443","33.75161588","17.16","44.73","13.37"
"Mongolia","2014","MNG","2913041","36271699000.0","12451.49","0.780601054","32.03778863","17.48","44.32","14.07"
"Mongolia","2016","MNG","3040815","37322351698.0","12273.8","1.93836987","32.34573305","16.67","43.37","14.8"
"Mongolia","2018","MNG","3167714","41646694213.0","13147.24","1.691133901","32.74098933","16.41","43.31","14.63"
"Mongolia","2022","MNG","3386015","44809463232.0","13233.69","0.439825095","31.41647577","16.05","42.9","14.95"
"Montenegro","2012","MNE","633546","9593079942.0","15141.88","5.601728708","41.20616913","10.43","36.31","15.76"
"Montenegro","2013","MNE","633199","9985414363.0","15769.79","5.165570229","39.02172744","9.47","35.61","16.25"
"Montenegro","2014","MNE","631377","10205667487.0","16164.14","3.860694915","38.76928687","9.4","35.14","16.36"
"Montenegro","2015","MNE","628145","10689584516.0","17017.7","3.614705428","39.00503218","10.98","37.67","14.43"
"Montenegro","2016","MNE","624246","10988665274.0","17603.1","3.317847103","38.46650124","10.76","36.93","16.01"
"Montenegro","2017","MNE","620112","11487747356.0","18525.28","4.646662623","36.88092232","9.07","34.97","16.75"
"Montenegro","2018","MNE","615798","12049855060.0","19567.87","3.908641636","36.80895865","9.03","35.37","15.84"
"Montenegro","2019","MNE","611671","12539436047.0","20500.3","2.493258566","35.66539586","8.74","35.06","15.94"
"Montenegro","2020","MNE","607934","10620037519.0","17469.06","2.243258059","35.41229665","8.73","35.05","15.97"
"Montenegro","2021","MNE","603854","12005261164.0","19881.07","2.493798919","34.29697454","9.01","34.99","15.98"
"Morocco","1984","MAR","21593777","77950833498.0","3609.87","22.36700058","36.46890819","13.43","48.2","14.39"
"Morocco","1990","MAR","24375558","102155000000.0","4190.87","11.2476252","39.20690417","13.43","48.2","14.39"
"Morocco","1998","MAR","27621638","132709000000.0","4804.53","17.49383062","39.35391307","13.43","48.2","14.39"
"Morocco","2000","MAR","28423439","136639000000.0","4807.28","16.79408252","40.63694179","13.43","48.2","14.39"
"Morocco","2006","MAR","30771179","188101000000.0","6112.9","9.374068677","40.71830213","13.43","48.2","14.39"
"Morocco","2013","MAR","33787573","256393000000.0","7588.39","3.67586799","39.54850733","13.43","48.2","14.39"
